player_win,dealer_win,push,dealer_bust,player_hand_value,dealer_hand_value,player_hand,dealer_hand
0,1,0,0,19,21,"{'9': 1, '7': 1, '3': 1}","{'10': 1, '6': 1, '5': 1}"
0,1,0,0,19,21,"{'9': 1, '7': 1, '3': 1}","{'10': 1, '6': 1, '5': 1}"
1,0,0,1,21,24,"{'7': 1, '9': 1, '5': 1}","{'10': 1, '6': 1, '8': 1}"
0,1,0,0,19,21,"{'9': 1, '7': 1, '3': 1}","{'10': 1, '6': 1, '5': 1}"
1,0,0,1,19,24,"{'7': 1, '9': 1, '3': 1}","{'10': 1, '6': 1, '8': 1}"
0,1,0,0,19,21,"{'9': 1, '7': 1, '3': 1}","{'10': 1, '6': 1, '5': 1}"
0,1,0,0,19,21,"{'9': 1, '7': 1, '3': 1}","{'10': 1, '6': 1, '5': 1}"
1,0,0,0,21,19,"{'7': 1, '9': 1, '5': 1}","{'10': 1, '6': 1, '3': 1}"
0,1,0,0,19,21,"{'9': 1, '7': 1, '3': 1}","{'10': 1, '6': 1, '5': 1}"
1,0,0,1,19,24,"{'7': 1, '9': 1, '3': 1}","{'10': 1, '6': 1, '8': 1}"
0,1,0,0,19,20,"{'7': 1, '9': 1, '3': 1}","{'10': 1, 'queen': 1}"
0,1,0,0,19,20,"{'7': 1, '9': 1, '3': 1}","{'10': 1, 'queen': 1}"
0,1,0,0,19,21,"{'9': 1, '7': 1, '3': 1}","{'10': 1, '5': 1, '6': 1}"
0,1,0,0,23,16,"{'9': 1, '7': 2}","{'10': 1, '6': 1}"
1,0,0,1,19,22,"{'9': 1, '7': 1, '3': 1}","{'7': 1, '5': 1, '10': 1}"
0,1,0,0,19,21,"{'9': 1, '7': 1, '3': 1}","{'10': 1, '6': 1, '5': 1}"
0,1,0,0,19,21,"{'9': 1, '7': 1, '3': 1}","{'10': 1, '6': 1, '5': 1}"
0,1,0,0,19,21,"{'9': 1, '7': 1, '3': 1}","{'10': 1, '5': 1, '6': 1}"
1,0,0,1,19,24,"{'7': 1, '9': 1, '3': 1}","{'10': 1, '6': 1, '8': 1}"
1,0,0,0,19,17,"{'9': 1, '7': 1, '3': 1}","{'10': 1, '7': 1}"
0,1,0,0,19,21,"{'9': 1, '7': 1, '3': 1}","{'10': 1, '6': 1, '5': 1}"
0,1,0,0,19,20,"{'7': 1, '9': 1, '3': 1}","{'10': 1, 'queen': 1}"
0,1,0,0,19,21,"{'9': 1, '7': 1, '3': 1}","{'10': 1, '6': 1, '5': 1}"
0,1,0,0,24,16,"{'7': 1, '9': 1, '8': 1}","{'10': 1, '6': 1}"
0,1,0,0,19,21,"{'9': 1, '7': 1, '3': 1}","{'10': 1, '6': 1, '5': 1}"
0,1,0,0,23,16,"{'9': 1, '7': 2}","{'10': 1, '6': 1}"
0,1,0,0,19,21,"{'7': 1, '9': 1, '3': 1}","{'10': 1, '6': 1, '5': 1}"
1,0,0,0,21,20,"{'7': 1, '9': 1, '5': 1}","{'10': 1, 'queen': 1}"
0,1,0,0,19,21,"{'9': 1, '7': 1, '3': 1}","{'10': 1, '6': 1, '5': 1}"
0,1,0,0,23,16,"{'9': 1, '7': 2}","{'10': 1, '6': 1}"
0,1,0,0,19,21,"{'9': 1, '7': 1, '3': 1}","{'10': 1, '6': 1, '5': 1}"
0,1,0,0,19,20,"{'7': 1, '9': 1, '3': 1}","{'10': 1, 'queen': 1}"
0,1,0,0,19,21,"{'9': 1, '7': 1, '3': 1}","{'10': 1, '6': 1, '5': 1}"
0,1,0,0,19,21,"{'9': 1, '7': 1, '3': 1}","{'10': 1, '5': 1, '6': 1}"
1,0,0,0,21,17,"{'9': 1, '7': 1, '5': 1}","{'10': 1, '7': 1}"
1,0,0,1,19,24,"{'7': 1, '9': 1, '3': 1}","{'10': 1, '6': 1, '8': 1}"
0,1,0,0,19,21,"{'9': 1, '7': 1, '3': 1}","{'10': 1, '5': 1, '6': 1}"
0,1,0,0,19,20,"{'7': 1, '9': 1, '3': 1}","{'10': 1, 'queen': 1}"
1,0,0,1,19,24,"{'7': 1, '9': 1, '3': 1}","{'10': 1, '6': 1, '8': 1}"
0,1,0,0,23,16,"{'9': 1, '7': 2}","{'10': 1, '6': 1}"
1,0,0,1,19,24,"{'9': 1, '7': 1, '3': 1}","{'10': 1, '6': 1, '8': 1}"
1,0,0,1,19,24,"{'7': 1, '9': 1, '3': 1}","{'10': 1, '6': 1, '8': 1}"
1,0,0,1,19,24,"{'7': 1, '9': 1, '3': 1}","{'10': 1, '6': 1, '8': 1}"
0,1,0,0,19,21,"{'9': 1, '7': 1, '3': 1}","{'10': 1, '6': 1, '5': 1}"
1,0,0,0,19,17,"{'9': 1, '7': 1, '3': 1}","{'10': 1, '7': 1}"
1,0,0,1,19,24,"{'7': 1, '9': 1, '3': 1}","{'10': 1, '6': 1, '8': 1}"
0,1,0,0,19,21,"{'9': 1, '7': 1, '3': 1}","{'10': 1, '6': 1, '5': 1}"
0,1,0,0,19,21,"{'9': 1, '7': 1, '3': 1}","{'10': 1, '6': 1, '5': 1}"
0,1,0,0,19,21,"{'9': 1, '7': 1, '3': 1}","{'10': 1, '6': 1, '5': 1}"
0,1,0,0,19,21,"{'9': 1, '7': 1, '3': 1}","{'10': 1, '6': 1, '5': 1}"
0,1,0,0,19,21,"{'9': 1, '7': 1, '3': 1}","{'10': 1, '6': 1, '5': 1}"
0,1,0,0,19,20,"{'7': 1, '9': 1, '3': 1}","{'10': 1, 'queen': 1}"
0,1,0,0,19,21,"{'9': 1, '7': 1, '3': 1}","{'10': 1, '6': 1, '5': 1}"
0,1,0,0,19,21,"{'9': 1, '7': 1, '3': 1}","{'10': 1, '6': 1, '5': 1}"
1,0,0,0,19,18,"{'9': 1, '7': 1, '3': 1}","{'7': 1, '5': 1, '6': 1}"
0,1,0,0,19,21,"{'7': 1, '9': 1, '3': 1}","{'10': 1, '6': 1, '5': 1}"
1,0,0,1,19,24,"{'7': 1, '9': 1, '3': 1}","{'10': 1, '6': 1, '8': 1}"
1,0,0,0,21,17,"{'9': 1, '7': 1, '5': 1}","{'10': 1, '7': 1}"
0,1,0,0,19,21,"{'9': 1, '7': 1, '3': 1}","{'10': 1, '6': 1, '5': 1}"
0,1,0,0,19,20,"{'7': 1, '9': 1, '3': 1}","{'10': 1, 'queen': 1}"
0,1,0,0,19,21,"{'9': 1, '7': 1, '3': 1}","{'10': 1, '6': 1, '5': 1}"
0,1,0,0,19,21,"{'9': 1, '7': 1, '3': 1}","{'10': 1, '6': 1, '5': 1}"
1,0,0,1,19,24,"{'7': 1, '9': 1, '3': 1}","{'10': 1, '6': 1, '8': 1}"
0,1,0,0,19,21,"{'9': 1, '7': 1, '3': 1}","{'10': 1, '6': 1, '5': 1}"
0,1,0,0,19,21,"{'7': 1, '9': 1, '3': 1}","{'10': 1, '6': 1, '5': 1}"
1,0,0,0,19,18,"{'7': 1, '9': 1, '3': 1}","{'10': 1, '8': 1}"
0,1,0,0,19,21,"{'9': 1, '7': 1, '3': 1}","{'10': 1, '6': 1, '5': 1}"
1,0,0,1,19,24,"{'7': 1, '9': 1, '3': 1}","{'10': 1, '6': 1, '8': 1}"
1,0,0,0,21,19,"{'7': 1, '9': 1, '5': 1}","{'10': 1, '6': 1, '3': 1}"
1,0,0,1,19,24,"{'7': 1, '9': 1, '3': 1}","{'10': 1, '6': 1, '8': 1}"
0,1,0,0,19,20,"{'7': 1, '9': 1, '3': 1}","{'10': 1, 'queen': 1}"
1,0,0,0,21,19,"{'7': 1, '9': 1, '5': 1}","{'10': 1, '6': 1, '3': 1}"
1,0,0,1,19,24,"{'7': 1, '9': 1, '3': 1}","{'10': 1, '6': 1, '8': 1}"
0,1,0,0,19,21,"{'9': 1, '7': 1, '3': 1}","{'10': 1, '6': 1, '5': 1}"
1,0,0,1,19,24,"{'7': 1, '9': 1, '3': 1}","{'10': 1, '6': 1, '8': 1}"
0,1,0,0,19,21,"{'9': 1, '7': 1, '3': 1}","{'10': 1, '6': 1, '5': 1}"
0,1,0,0,19,21,"{'9': 1, '7': 1, '3': 1}","{'10': 1, '6': 1, '5': 1}"
0,1,0,0,19,21,"{'7': 1, '9': 1, '3': 1}","{'10': 1, '6': 1, '5': 1}"
0,1,0,0,19,21,"{'9': 1, '7': 1, '3': 1}","{'10': 1, '5': 1, '6': 1}"
0,1,0,0,19,21,"{'9': 1, '7': 1, '3': 1}","{'10': 1, '6': 1, '5': 1}"
0,1,0,0,23,16,"{'9': 1, '7': 2}","{'10': 1, '6': 1}"
1,0,0,0,19,17,"{'9': 1, '7': 1, '3': 1}","{'10': 1, '7': 1}"
0,1,0,0,19,21,"{'9': 1, '7': 1, '3': 1}","{'10': 1, '6': 1, '5': 1}"
0,1,0,0,19,21,"{'9': 1, '7': 1, '3': 1}","{'10': 1, '6': 1, '5': 1}"
1,0,0,1,19,24,"{'9': 1, '7': 1, '3': 1}","{'10': 1, '6': 1, '8': 1}"
0,1,0,0,19,21,"{'9': 1, '7': 1, '3': 1}","{'10': 1, '6': 1, '5': 1}"
0,1,0,0,19,21,"{'9': 1, '7': 1, '3': 1}","{'10': 1, '5': 1, '6': 1}"
0,1,0,0,19,21,"{'7': 1, '9': 1, '3': 1}","{'10': 1, '6': 1, '5': 1}"
1,0,0,1,19,24,"{'7': 1, '9': 1, '3': 1}","{'10': 1, '6': 1, '8': 1}"
0,1,0,0,19,21,"{'9': 1, '7': 1, '3': 1}","{'10': 1, '6': 1, '5': 1}"
1,0,0,0,21,17,"{'9': 1, '7': 1, '5': 1}","{'10': 1, '7': 1}"
1,0,0,1,17,24,"{'7': 1, '10': 1}","{'9': 1, '5': 1, 'queen': 1}"
0,1,0,0,19,21,"{'9': 1, '7': 1, '3': 1}","{'10': 1, '5': 1, '6': 1}"
0,1,0,0,19,21,"{'9': 1, '7': 1, '3': 1}","{'10': 1, '6': 1, '5': 1}"
0,1,0,0,23,16,"{'9': 1, '7': 2}","{'10': 1, '6': 1}"
1,0,0,1,19,22,"{'9': 1, '7': 1, '3': 1}","{'10': 1, '5': 1, '7': 1}"
0,1,0,0,19,21,"{'9': 1, '7': 1, '3': 1}","{'10': 1, '6': 1, '5': 1}"
0,1,0,0,23,16,"{'9': 1, '7': 2}","{'10': 1, '6': 1}"
0,1,0,0,19,21,"{'9': 1, '7': 1, '3': 1}","{'10': 1, '6': 1, '5': 1}"
1,0,0,1,19,22,"{'9': 1, '7': 1, '3': 1}","{'10': 1, '5': 1, '7': 1}"
0,1,0,0,19,21,"{'9': 1, '7': 1, '3': 1}","{'10': 1, '6': 1, '5': 1}"
0,1,0,0,19,21,"{'9': 1, '7': 1, '3': 1}","{'10': 1, '5': 1, '6': 1}"
0,1,0,0,19,21,"{'9': 1, '7': 1, '3': 1}","{'10': 1, '5': 1, '6': 1}"
0,1,0,0,19,21,"{'9': 1, '7': 1, '3': 1}","{'10': 1, '6': 1, '5': 1}"
0,1,0,0,19,21,"{'9': 1, '7': 1, '3': 1}","{'10': 1, '6': 1, '5': 1}"
0,1,0,0,24,16,"{'7': 1, '9': 1, '8': 1}","{'10': 1, '6': 1}"
0,1,0,0,24,16,"{'7': 1, '9': 1, '8': 1}","{'10': 1, '6': 1}"
0,1,0,0,19,21,"{'9': 1, '7': 1, '3': 1}","{'10': 1, '5': 1, '6': 1}"
1,0,0,1,19,24,"{'7': 1, '9': 1, '3': 1}","{'10': 1, '6': 1, '8': 1}"
0,1,0,0,19,20,"{'7': 1, '9': 1, '3': 1}","{'10': 1, 'queen': 1}"
0,1,0,0,24,16,"{'7': 1, '9': 1, '8': 1}","{'10': 1, '6': 1}"
1,0,0,1,19,24,"{'7': 1, '9': 1, '3': 1}","{'10': 1, '6': 1, '8': 1}"
1,0,0,0,21,19,"{'7': 1, '9': 1, '5': 1}","{'10': 1, '6': 1, '3': 1}"
0,1,0,0,19,21,"{'9': 1, '7': 1, '3': 1}","{'10': 1, '6': 1, '5': 1}"
0,1,0,0,23,16,"{'9': 1, '7': 2}","{'10': 1, '6': 1}"
0,1,0,0,19,21,"{'9': 1, '7': 1, '3': 1}","{'10': 1, '6': 1, '5': 1}"
0,1,0,0,19,21,"{'9': 1, '7': 1, '3': 1}","{'10': 1, '6': 1, '5': 1}"
0,1,0,0,19,21,"{'9': 1, '7': 1, '3': 1}","{'10': 1, '6': 1, '5': 1}"
0,1,0,0,17,18,"{'7': 1, '10': 1}","{'9': 1, '6': 1, '3': 1}"
0,1,0,0,19,21,"{'9': 1, '7': 1, '3': 1}","{'10': 1, '6': 1, '5': 1}"
0,1,0,0,19,21,"{'9': 1, '7': 1, '3': 1}","{'10': 1, '6': 1, '5': 1}"
0,1,0,0,19,21,"{'7': 1, '9': 1, '3': 1}","{'10': 1, '5': 1, '6': 1}"
1,0,0,1,19,24,"{'7': 1, '9': 1, '3': 1}","{'10': 1, '6': 1, '8': 1}"
0,1,0,0,19,21,"{'9': 1, '7': 1, '3': 1}","{'10': 1, '6': 1, '5': 1}"
0,1,0,0,19,21,"{'9': 1, '7': 1, '3': 1}","{'10': 1, '6': 1, '5': 1}"
0,1,0,0,19,21,"{'9': 1, '7': 1, '3': 1}","{'10': 1, '6': 1, '5': 1}"
0,1,0,0,19,21,"{'9': 1, '7': 1, '3': 1}","{'10': 1, '5': 1, '6': 1}"
0,1,0,0,17,18,"{'7': 1, '10': 1}","{'9': 1, '6': 1, '3': 1}"
1,0,0,0,21,17,"{'9': 1, '7': 1, '5': 1}","{'10': 1, '7': 1}"
0,1,0,0,19,21,"{'9': 1, '7': 1, '3': 1}","{'10': 1, '6': 1, '5': 1}"
0,1,0,0,19,21,"{'7': 1, '9': 1, '3': 1}","{'10': 1, '6': 1, '5': 1}"
1,0,0,0,21,20,"{'7': 1, '9': 1, '5': 1}","{'10': 1, 'queen': 1}"
0,1,0,0,19,21,"{'7': 1, '9': 1, '3': 1}","{'10': 1, '6': 1, '5': 1}"
0,1,0,0,19,20,"{'7': 1, '9': 1, '3': 1}","{'10': 1, 'queen': 1}"
0,0,1,0,17,17,"{'7': 1, '10': 1}","{'9': 1, '5': 1, '3': 1}"
0,1,0,0,19,21,"{'7': 1, '9': 1, '3': 1}","{'10': 1, '6': 1, '5': 1}"
0,1,0,0,19,21,"{'9': 1, '7': 1, '3': 1}","{'10': 1, '6': 1, '5': 1}"
1,0,0,0,21,19,"{'7': 1, '9': 1, '5': 1}","{'10': 1, '6': 1, '3': 1}"
0,1,0,0,19,21,"{'9': 1, '7': 1, '3': 1}","{'10': 1, '6': 1, '5': 1}"
0,1,0,0,19,21,"{'7': 1, '9': 1, '3': 1}","{'10': 1, '6': 1, '5': 1}"
0,1,0,0,19,21,"{'7': 1, '9': 1, '3': 1}","{'10': 1, '6': 1, '5': 1}"
1,0,0,1,19,24,"{'7': 1, '9': 1, '3': 1}","{'10': 1, '6': 1, '8': 1}"
0,1,0,0,19,21,"{'7': 1, '9': 1, '3': 1}","{'10': 1, '6': 1, '5': 1}"
0,1,0,0,19,21,"{'7': 1, '9': 1, '3': 1}","{'10': 1, '6': 1, '5': 1}"
0,1,0,0,19,21,"{'7': 1, '9': 1, '3': 1}","{'10': 1, '6': 1, '5': 1}"
1,0,0,1,19,24,"{'7': 1, '9': 1, '3': 1}","{'10': 1, '6': 1, '8': 1}"
1,0,0,1,19,24,"{'7': 1, '9': 1, '3': 1}","{'10': 1, '6': 1, '8': 1}"
0,1,0,0,19,21,"{'9': 1, '7': 1, '3': 1}","{'10': 1, '6': 1, '5': 1}"
0,1,0,0,19,21,"{'9': 1, '7': 1, '3': 1}","{'10': 1, '6': 1, '5': 1}"
1,0,0,1,19,24,"{'7': 1, '9': 1, '3': 1}","{'10': 1, '6': 1, '8': 1}"
0,1,0,0,19,21,"{'9': 1, '7': 1, '3': 1}","{'10': 1, '6': 1, '5': 1}"
1,0,0,1,19,24,"{'7': 1, '9': 1, '3': 1}","{'10': 1, '6': 1, '8': 1}"
0,1,0,0,19,21,"{'9': 1, '7': 1, '3': 1}","{'10': 1, '6': 1, '5': 1}"
0,1,0,0,19,21,"{'9': 1, '7': 1, '3': 1}","{'10': 1, '6': 1, '5': 1}"
1,0,0,0,19,18,"{'9': 1, '7': 1, '3': 1}","{'7': 1, '5': 1, '6': 1}"
0,1,0,0,19,21,"{'9': 1, '7': 1, '3': 1}","{'10': 1, '6': 1, '5': 1}"
0,1,0,0,19,20,"{'7': 1, '9': 1, '3': 1}","{'10': 1, 'queen': 1}"
0,1,0,0,19,21,"{'9': 1, '7': 1, '3': 1}","{'10': 1, '5': 1, '6': 1}"
1,0,0,0,21,19,"{'7': 1, '9': 1, '5': 1}","{'10': 1, '3': 1, '6': 1}"
0,1,0,0,19,21,"{'9': 1, '7': 1, '3': 1}","{'10': 1, '6': 1, '5': 1}"
0,1,0,0,19,21,"{'9': 1, '7': 1, '3': 1}","{'10': 1, '6': 1, '5': 1}"
1,0,0,0,19,18,"{'9': 1, '7': 1, '3': 1}","{'7': 1, '5': 1, '6': 1}"
0,1,0,0,19,21,"{'9': 1, '7': 1, '3': 1}","{'10': 1, '6': 1, '5': 1}"
1,0,0,0,19,17,"{'9': 1, '7': 1, '3': 1}","{'7': 1, 'queen': 1}"
1,0,0,0,21,17,"{'9': 1, '7': 1, '5': 1}","{'10': 1, '7': 1}"
0,1,0,0,19,21,"{'7': 1, '9': 1, '3': 1}","{'10': 1, '6': 1, '5': 1}"
0,1,0,0,19,21,"{'9': 1, '7': 1, '3': 1}","{'10': 1, '6': 1, '5': 1}"
0,1,0,0,19,21,"{'9': 1, '7': 1, '3': 1}","{'10': 1, '6': 1, '5': 1}"
1,0,0,0,19,18,"{'9': 1, '7': 1, '3': 1}","{'7': 1, '5': 1, '6': 1}"
1,0,0,1,19,24,"{'7': 1, '9': 1, '3': 1}","{'10': 1, '6': 1, '8': 1}"
0,1,0,0,19,21,"{'9': 1, '7': 1, '3': 1}","{'10': 1, '6': 1, '5': 1}"
0,1,0,0,19,21,"{'9': 1, '7': 1, '3': 1}","{'10': 1, '6': 1, '5': 1}"
0,1,0,0,19,21,"{'9': 1, '7': 1, '3': 1}","{'10': 1, '6': 1, '5': 1}"
1,0,0,1,19,24,"{'7': 1, '9': 1, '3': 1}","{'10': 1, '6': 1, '8': 1}"
0,1,0,0,19,21,"{'7': 1, '9': 1, '3': 1}","{'10': 1, '6': 1, '5': 1}"
0,1,0,0,19,21,"{'7': 1, '9': 1, '3': 1}","{'10': 1, '6': 1, '5': 1}"
0,1,0,0,19,21,"{'7': 1, '9': 1, '3': 1}","{'10': 1, '6': 1, '5': 1}"
1,0,0,1,19,24,"{'7': 1, '9': 1, '3': 1}","{'10': 1, '6': 1, '8': 1}"
1,0,0,1,19,24,"{'7': 1, '9': 1, '3': 1}","{'10': 1, '6': 1, '8': 1}"
1,0,0,1,19,24,"{'7': 1, '9': 1, '3': 1}","{'10': 1, '6': 1, '8': 1}"
