player_win,dealer_win,push,dealer_bust,player_hand_value,dealer_hand_value,player_hand,dealer_hand
0,1,0,0,18,20,"{'8': 1, '10': 1}","{'10': 1, 'queen': 1}"
1,0,0,0,21,18,"{'7': 1, '9': 1, '5': 1}","{'king': 1, '8': 1}"
0,1,0,0,23,19,"{'8': 1, '3': 1, '5': 1, '7': 1}","{'9': 1, 'king': 1}"
0,1,0,0,18,20,"{'9': 1, '6': 1, '3': 1}","{'10': 1, 'queen': 1}"
0,1,0,0,17,18,"{'8': 1, '5': 1, '4': 1}","{'queen': 1, '8': 1}"
0,1,0,0,19,20,"{'8': 1, '5': 1, '6': 1}","{'king': 1, '10': 1}"
1,0,0,0,18,17,"{'10': 1, '8': 1}","{'queen': 1, '7': 1}"
1,0,0,1,18,22,"{'8': 1, 'jack': 1}","{'queen': 1, '5': 1, '7': 1}"
0,0,1,0,17,17,"{'8': 1, '5': 1, '4': 1}","{'10': 1, '7': 1}"
1,0,0,0,19,18,"{'3': 1, '7': 1, '9': 1}","{'8': 1, 'king': 1}"
0,1,0,0,24,16,"{'8': 1, '4': 1, '3': 1, '9': 1}","{'jack': 1, '6': 1}"
1,0,0,0,19,18,"{'7': 1, '3': 1, '5': 1, '4': 1}","{'queen': 1, '8': 1}"
0,1,0,0,19,20,"{'6': 1, '8': 1, '5': 1}","{'queen': 1, '3': 1, '7': 1}"
1,0,0,0,21,17,"{'9': 1, '4': 1, '3': 1, '5': 1}","{'10': 1, '7': 1}"
0,1,0,0,23,16,"{'8': 1, '5': 1, '3': 1, '7': 1}","{'10': 1, '6': 1}"
1,0,0,1,19,24,"{'4': 1, '7': 1, '8': 1}","{'9': 1, '5': 1, 'queen': 1}"
0,1,0,0,22,17,"{'8': 1, '5': 1, '9': 1}","{'7': 1, 'king': 1}"
1,0,0,1,19,23,"{'3': 1, '6': 1, 'queen': 1}","{'8': 1, '5': 1, 'jack': 1}"
0,0,1,0,17,17,"{'5': 1, '8': 1, '4': 1}","{'10': 1, '7': 1}"
0,1,0,0,22,18,"{'7': 1, '5': 1, '4': 1, '6': 1}","{'queen': 1, '8': 1}"
0,0,1,0,19,19,"{'3': 1, '5': 1, '7': 1, '4': 1}","{'9': 1, 'queen': 1}"
1,0,0,0,19,17,"{'10': 1, '9': 1}","{'king': 1, '7': 1}"
0,1,0,0,22,18,"{'9': 1, '7': 1, '6': 1}","{'queen': 1, '8': 1}"
0,1,0,0,25,18,"{'9': 1, '6': 1, '10': 1}","{'queen': 1, '8': 1}"
0,0,1,0,17,17,"{'8': 1, '5': 1, '4': 1}","{'10': 1, '7': 1}"
0,1,0,0,23,20,"{'8': 1, '5': 1, '3': 1, '7': 1}","{'10': 1, 'king': 1}"
0,0,1,0,19,19,"{'7': 1, '5': 1, '4': 1, '3': 1}","{'queen': 1, '9': 1}"
1,0,0,1,17,25,"{'8': 1, '5': 1, '4': 1}","{'10': 1, '6': 1, '9': 1}"
1,0,0,0,21,20,"{'8': 1, '7': 1, '6': 1}","{'10': 1, 'queen': 1}"
1,0,0,0,21,18,"{'7': 1, '9': 1, '5': 1}","{'queen': 1, '8': 1}"
1,0,0,1,21,23,"{'8': 1, '3': 1, '10': 1}","{'queen': 1, '6': 1, '7': 1}"
0,1,0,0,22,19,"{'5': 1, '10': 1, '7': 1}","{'9': 1, 'queen': 1}"
1,0,0,0,19,17,"{'8': 1, '5': 1, '6': 1}","{'queen': 1, '7': 1}"
0,0,1,0,19,19,"{'7': 1, '5': 1, '3': 1, '4': 1}","{'9': 1, 'king': 1}"
0,1,0,0,23,19,"{'8': 1, '5': 1, '3': 1, '7': 1}","{'queen': 1, '9': 1}"
0,1,0,0,24,20,"{'7': 1, '8': 1, '9': 1}","{'queen': 1, '10': 1}"
0,0,1,0,19,19,"{'5': 1, '7': 1, '3': 1, '4': 1}","{'9': 1, 'queen': 1}"
0,1,0,0,19,21,"{'6': 1, '4': 1, '9': 1}","{'7': 1, '4': 1, 'king': 1}"
0,1,0,0,17,19,"{'8': 1, '5': 1, '4': 1}","{'queen': 1, '9': 1}"
0,1,0,0,24,20,"{'7': 1, '5': 1, '3': 1, '9': 1}","{'10': 1, 'queen': 1}"
1,0,0,0,19,18,"{'6': 1, '9': 1, '4': 1}","{'8': 1, 'queen': 1}"
0,0,1,0,19,19,"{'7': 1, '4': 1, '5': 1, '3': 1}","{'9': 1, 'king': 1}"
0,1,0,0,18,20,"{'8': 1, '3': 1, '7': 1}","{'10': 1, 'king': 1}"
0,1,0,0,23,20,"{'7': 1, '3': 1, '4': 1, '9': 1}","{'10': 1, 'queen': 1}"
1,0,0,0,20,17,"{'10': 1, 'queen': 1}","{'10': 1, '7': 1}"
1,0,0,0,21,19,"{'7': 1, '4': 1, '3': 1, '2': 1, '5': 1}","{'9': 1, '6': 1, '4': 1}"
0,0,1,0,19,19,"{'7': 1, '5': 1, '3': 1, '4': 1}","{'9': 1, 'king': 1}"
1,0,0,1,21,24,"{'7': 1, '3': 1, '2': 1, '4': 1, '5': 1}","{'9': 1, '5': 1, 'queen': 1}"
0,1,0,0,23,20,"{'7': 1, '4': 1, '3': 1, '9': 1}","{'10': 1, 'king': 1}"
0,1,0,0,17,18,"{'7': 1, 'jack': 1}","{'queen': 1, '3': 1, '5': 1}"
0,0,1,0,20,20,"{'9': 1, '4': 1, '7': 1}","{'10': 1, 'queen': 1}"
1,0,0,1,17,22,"{'7': 1, 'king': 1}","{'10': 1, '5': 1, '7': 1}"
0,1,0,0,22,20,"{'7': 1, '5': 1, '4': 1, '6': 1}","{'10': 1, 'queen': 1}"
0,1,0,0,24,14,"{'9': 1, '7': 1, '8': 1}","{'king': 1, '4': 1}"
1,0,0,0,19,18,"{'5': 1, '7': 1, '3': 1, '4': 1}","{'10': 1, '8': 1}"
0,1,0,0,17,19,"{'10': 1, '7': 1}","{'king': 1, '9': 1}"
1,0,0,1,21,24,"{'8': 1, '6': 1, '7': 1}","{'queen': 1, '5': 1, '9': 1}"
0,1,0,0,26,20,"{'8': 1, '5': 1, '3': 1, 'jack': 1}","{'10': 1, 'queen': 1}"
0,1,0,0,24,16,"{'7': 1, '5': 1, '3': 1, '9': 1}","{'10': 1, '6': 1}"
1,0,0,1,20,24,"{'7': 1, '3': 1, 'king': 1}","{'8': 1, '6': 1, '10': 1}"
1,0,0,1,18,22,"{'8': 1, '10': 1}","{'6': 1, '9': 1, '7': 1}"
1,0,0,0,18,17,"{'8': 1, '10': 1}","{'queen': 1, '7': 1}"
1,0,0,0,21,20,"{'9': 1, '7': 1, '5': 1}","{'queen': 1, 'jack': 1}"
0,0,1,0,19,19,"{'7': 1, '3': 1, '5': 1, '4': 1}","{'king': 1, '9': 1}"
1,0,0,0,18,17,"{'10': 1, '8': 1}","{'king': 1, '7': 1}"
1,0,0,0,20,18,"{'7': 1, '5': 2, '3': 1}","{'10': 1, '8': 1}"
0,1,0,0,18,19,"{'7': 1, '2': 1, '4': 1, '5': 1}","{'queen': 1, '9': 1}"
1,0,0,1,19,24,"{'7': 1, '3': 1, '9': 1}","{'king': 1, '5': 1, '9': 1}"
1,0,0,0,20,18,"{'7': 1, '3': 1, '4': 1, '6': 1}","{'8': 1, 'king': 1}"
0,1,0,0,18,19,"{'7': 1, '8': 1, '3': 1}","{'queen': 1, '9': 1}"
1,0,0,1,18,26,"{'8': 1, '10': 1}","{'7': 1, '4': 1, '5': 1, 'queen': 1}"
1,0,0,1,19,23,"{'8': 1, '7': 1, '4': 1}","{'10': 1, '3': 1, 'queen': 1}"
0,1,0,0,18,19,"{'8': 1, '10': 1}","{'9': 1, 'king': 1}"
1,0,0,1,19,25,"{'7': 1, '5': 1, '4': 1, '3': 1}","{'king': 1, '6': 1, '9': 1}"
0,1,0,0,23,20,"{'8': 1, '5': 1, '3': 1, '7': 1}","{'10': 1, 'king': 1}"
0,1,0,0,18,20,"{'8': 1, '10': 1}","{'ace': 1, '9': 1}"
1,0,0,1,21,23,"{'7': 1, '6': 1, '8': 1}","{'9': 1, '4': 1, 'queen': 1}"
0,1,0,0,23,19,"{'8': 1, '5': 1, '3': 1, '7': 1}","{'king': 1, '9': 1}"
0,1,0,0,24,14,"{'7': 1, '3': 1, '4': 1, '2': 1, '8': 1}","{'9': 1, '5': 1}"
1,0,0,0,21,20,"{'5': 1, '9': 1, '7': 1}","{'10': 1, 'queen': 1}"
0,0,1,0,19,19,"{'7': 1, '3': 1, '4': 1, '5': 1}","{'9': 1, 'king': 1}"
1,0,0,0,19,18,"{'7': 1, '5': 1, '3': 1, '4': 1}","{'9': 1, '4': 1, '5': 1}"
0,0,1,0,19,19,"{'7': 1, '5': 1, '3': 1, '4': 1}","{'10': 1, '9': 1}"
0,1,0,0,18,20,"{'8': 1, '10': 1}","{'10': 1, '4': 1, '6': 1}"
0,1,0,0,17,18,"{'7': 1, '3': 1, '2': 1, '5': 1}","{'queen': 1, '8': 1}"
1,0,0,0,20,18,"{'9': 1, '7': 1, '4': 1}","{'king': 1, '8': 1}"
0,1,0,0,16,18,"{'9': 1, '7': 1}","{'5': 1, '10': 1, '3': 1}"
0,1,0,0,19,20,"{'jack': 1, '9': 1}","{'10': 1, 'queen': 1}"
1,0,0,0,18,17,"{'9': 1, '5': 1, '4': 1}","{'7': 1, '10': 1}"
0,0,1,0,19,19,"{'7': 1, '5': 1, '3': 1, '4': 1}","{'queen': 1, '9': 1}"
0,1,0,0,24,15,"{'9': 1, '7': 1, '8': 1}","{'10': 1, '5': 1}"
0,1,0,0,17,19,"{'5': 1, '8': 1, '4': 1}","{'9': 1, 'queen': 1}"
0,1,0,0,20,21,"{'8': 1, '5': 1, '3': 1, '4': 1}","{'7': 1, '4': 1, '10': 1}"
1,0,0,0,19,18,"{'7': 1, '3': 1, '4': 1, '5': 1}","{'jack': 1, '8': 1}"
0,0,1,0,19,19,"{'3': 1, '5': 1, '4': 1, '7': 1}","{'9': 1, 'queen': 1}"
1,0,0,0,18,17,"{'8': 1, '10': 1}","{'7': 1, '4': 1, 'ace': 1, '5': 1}"
1,0,0,0,20,19,"{'8': 1, '5': 1, '7': 1}","{'10': 1, '9': 1}"
1,0,0,1,18,23,"{'10': 1, '8': 1}","{'queen': 1, '4': 1, '9': 1}"
0,1,0,0,17,20,"{'8': 1, '4': 1, '5': 1}","{'10': 1, 'king': 1}"
0,0,1,0,19,19,"{'7': 1, '5': 1, '3': 1, '4': 1}","{'9': 1, 'queen': 1}"
1,0,0,1,18,23,"{'8': 1, '10': 1}","{'9': 1, '4': 1, 'queen': 1}"
1,0,0,0,18,17,"{'8': 1, 'queen': 1}","{'10': 1, '7': 1}"
1,0,0,0,19,18,"{'8': 1, '7': 1, '4': 1}","{'king': 1, '8': 1}"
1,0,0,0,18,17,"{'8': 1, '10': 1}","{'queen': 1, '7': 1}"
1,0,0,0,21,18,"{'5': 1, '9': 1, '7': 1}","{'queen': 1, '8': 1}"
0,1,0,0,23,20,"{'7': 1, '3': 1, '4': 1, '9': 1}","{'10': 1, 'queen': 1}"
1,0,0,1,18,23,"{'8': 1, '10': 1}","{'king': 1, '4': 1, '2': 1, '7': 1}"
0,1,0,0,18,21,"{'10': 1, '8': 1}","{'7': 1, '4': 1, 'king': 1}"
1,0,0,0,18,17,"{'4': 1, '9': 1, '3': 1, '2': 1}","{'7': 1, 'queen': 1}"
0,0,1,0,18,18,"{'5': 1, '7': 1, '6': 1}","{'queen': 1, '8': 1}"
1,0,0,0,21,20,"{'9': 1, '3': 1, '4': 1, '5': 1}","{'10': 1, 'queen': 1}"
1,0,0,1,18,22,"{'10': 1, '8': 1}","{'queen': 1, '5': 1, '7': 1}"
0,1,0,0,18,20,"{'9': 1, '5': 1, '4': 1}","{'10': 1, 'queen': 1}"
0,1,0,0,22,20,"{'5': 1, '9': 1, '8': 1}","{'10': 1, 'queen': 1}"
0,1,0,0,24,16,"{'6': 1, '10': 1, '8': 1}","{'7': 1, '9': 1}"
0,0,1,0,18,18,"{'9': 1, '5': 1, '4': 1}","{'8': 1, '10': 1}"
0,0,1,0,17,17,"{'9': 1, '5': 1, '3': 1}","{'king': 1, '7': 1}"
0,1,0,0,23,18,"{'7': 1, '3': 1, '4': 1, '9': 1}","{'king': 1, '8': 1}"
1,0,0,1,17,24,"{'7': 1, '4': 1, '6': 1}","{'9': 1, '5': 1, '10': 1}"
0,1,0,0,22,19,"{'3': 1, '7': 1, '4': 1, '8': 1}","{'9': 1, 'king': 1}"
0,1,0,0,17,19,"{'10': 1, '7': 1}","{'king': 1, '9': 1}"
0,1,0,0,22,17,"{'5': 1, '8': 1, '9': 1}","{'7': 1, 'king': 1}"
1,0,0,0,21,18,"{'7': 1, '5': 1, '9': 1}","{'king': 1, '8': 1}"
1,0,0,0,18,17,"{'7': 1, '3': 2, '5': 1}","{'9': 1, '8': 1}"
1,0,0,0,20,17,"{'9': 1, '5': 1, '6': 1}","{'queen': 1, '7': 1}"
1,0,0,0,18,17,"{'3': 1, '5': 1, '6': 1, '4': 1}","{'7': 1, '10': 1}"
0,1,0,0,17,20,"{'9': 1, '8': 1}","{'queen': 1, '3': 1, '7': 1}"
0,0,1,0,17,17,"{'9': 1, '5': 1, '3': 1}","{'7': 1, '10': 1}"
0,1,0,0,22,17,"{'8': 1, '5': 1, '3': 1, '6': 1}","{'king': 1, '7': 1}"
0,1,0,0,19,20,"{'8': 1, '4': 1, '7': 1}","{'10': 1, 'queen': 1}"
1,0,0,0,21,20,"{'9': 1, '4': 1, '8': 1}","{'queen': 1, '3': 1, '7': 1}"
0,1,0,0,17,20,"{'9': 1, '5': 1, '3': 1}","{'10': 1, 'queen': 1}"
1,0,0,1,16,23,"{'7': 1, '9': 1}","{'5': 1, '10': 1, '8': 1}"
0,1,0,0,18,19,"{'10': 1, '8': 1}","{'queen': 1, '9': 1}"
1,0,0,0,18,17,"{'10': 1, '8': 1}","{'queen': 1, '7': 1}"
0,1,0,0,23,17,"{'7': 1, '3': 1, '4': 1, '9': 1}","{'queen': 1, '7': 1}"
0,0,1,0,19,19,"{'7': 1, '5': 1, '3': 1, '4': 1}","{'9': 1, 'queen': 1}"
0,1,0,0,18,20,"{'7': 1, '3': 1, '8': 1}","{'10': 1, 'queen': 1}"
1,0,0,0,19,18,"{'9': 1, '7': 1, '3': 1}","{'8': 1, 'queen': 1}"
1,0,0,1,21,23,"{'7': 1, '8': 1, '6': 1}","{'king': 1, '4': 1, '9': 1}"
1,0,0,0,21,19,"{'8': 1, '6': 1, '7': 1}","{'queen': 1, '9': 1}"
1,0,0,0,18,17,"{'9': 1, '6': 1, '3': 1}","{'jack': 1, '7': 1}"
1,0,0,0,19,18,"{'9': 1, '7': 1, '3': 1}","{'10': 1, '8': 1}"
1,0,0,1,17,22,"{'10': 1, '7': 1}","{'king': 1, '4': 1, '8': 1}"
1,0,0,0,20,19,"{'7': 1, '3': 1, '4': 1, '6': 1}","{'9': 1, 'queen': 1}"
0,0,1,0,19,19,"{'7': 1, '4': 1, '5': 1, '3': 1}","{'9': 1, 'king': 1}"
1,0,0,0,19,18,"{'5': 1, '7': 1, '4': 1, '3': 1}","{'8': 1, '10': 1}"
0,0,1,0,17,17,"{'8': 1, '5': 1, '4': 1}","{'queen': 1, '7': 1}"
0,1,0,0,22,17,"{'8': 1, '4': 1, '10': 1}","{'king': 1, '7': 1}"
1,0,0,0,20,18,"{'4': 1, '9': 1, '7': 1}","{'8': 1, 'king': 1}"
1,0,0,1,20,22,"{'9': 1, '3': 1, '8': 1}","{'king': 1, '5': 1, '7': 1}"
0,1,0,0,17,19,"{'6': 1, '8': 1, '3': 1}","{'9': 1, 'king': 1}"
0,1,0,0,19,21,"{'7': 1, '4': 1, '8': 1}","{'10': 1, '6': 1, '5': 1}"
0,1,0,0,22,17,"{'9': 1, '5': 1, '8': 1}","{'10': 1, '7': 1}"
0,1,0,0,18,20,"{'8': 1, '3': 1, '7': 1}","{'queen': 1, 'jack': 1}"
1,0,0,1,19,25,"{'7': 1, '3': 1, '4': 1, '5': 1}","{'queen': 1, '6': 1, '9': 1}"
0,1,0,0,25,14,"{'8': 1, '7': 1, '10': 1}","{'king': 1, '4': 1}"
0,0,1,0,17,17,"{'9': 1, '3': 1, '5': 1}","{'10': 1, '7': 1}"
0,1,0,0,18,21,"{'7': 1, '3': 1, '8': 1}","{'10': 1, '6': 1, '5': 1}"
1,0,0,0,21,18,"{'9': 1, '7': 1, '5': 1}","{'10': 1, '8': 1}"
0,1,0,0,22,14,"{'8': 1, '5': 1, '9': 1}","{'10': 1, '4': 1}"
0,1,0,0,17,19,"{'8': 1, '5': 1, '4': 1}","{'king': 1, '9': 1}"
0,1,0,0,18,20,"{'7': 1, '5': 1, '3': 2}","{'10': 1, 'queen': 1}"
0,0,1,0,19,19,"{'4': 1, '8': 1, '7': 1}","{'9': 1, 'queen': 1}"
0,1,0,0,24,20,"{'7': 1, '3': 1, '5': 1, '9': 1}","{'10': 1, 'king': 1}"
0,1,0,0,20,21,"{'queen': 1, 'king': 1}","{'7': 1, '9': 1, '5': 1}"
1,0,0,0,20,18,"{'9': 1, '7': 1, '4': 1}","{'8': 1, 'queen': 1}"
0,1,0,0,18,19,"{'8': 1, '10': 1}","{'9': 1, 'queen': 1}"
1,0,0,0,21,20,"{'7': 1, '5': 1, '9': 1}","{'10': 1, 'king': 1}"
0,1,0,0,18,19,"{'8': 1, '3': 1, '7': 1}","{'9': 1, 'king': 1}"
0,1,0,0,22,18,"{'5': 1, '7': 1, '4': 1, '6': 1}","{'8': 1, 'king': 1}"
0,1,0,0,18,19,"{'7': 1, '8': 1, '3': 1}","{'king': 1, '9': 1}"
0,0,1,0,19,19,"{'4': 1, '8': 1, '7': 1}","{'9': 1, 'queen': 1}"
1,0,0,0,21,18,"{'9': 1, '7': 1, '5': 1}","{'king': 1, '8': 1}"
0,1,0,0,18,19,"{'8': 1, 'king': 1}","{'9': 1, 'queen': 1}"
0,1,0,0,23,15,"{'3': 1, '8': 1, '2': 1, '10': 1}","{'queen': 1, '5': 1}"
0,0,1,0,19,19,"{'7': 1, '3': 1, '4': 1, '5': 1}","{'9': 1, 'queen': 1}"
1,0,0,0,21,18,"{'9': 1, '5': 1, '7': 1}","{'8': 1, 'king': 1}"
0,1,0,0,22,15,"{'9': 1, '6': 1, '7': 1}","{'queen': 1, '5': 1}"
0,1,0,0,25,17,"{'8': 1, '3': 1, '4': 1, '10': 1}","{'queen': 1, '7': 1}"
1,0,0,0,18,17,"{'9': 1, '5': 1, '4': 1}","{'7': 1, '10': 1}"
0,0,1,0,17,17,"{'9': 1, '8': 1}","{'king': 1, '7': 1}"
0,1,0,0,23,17,"{'4': 1, '9': 1, '10': 1}","{'king': 1, '7': 1}"
1,0,0,0,18,17,"{'9': 1, '4': 1, '5': 1}","{'7': 1, 'queen': 1}"
1,0,0,0,21,18,"{'3': 1, '7': 1, '5': 1, '6': 1}","{'8': 1, 'queen': 1}"
0,1,0,0,23,19,"{'7': 1, '3': 1, '5': 1, '8': 1}","{'king': 1, '9': 1}"
0,0,1,0,20,20,"{'7': 1, '8': 1, '5': 1}","{'10': 1, 'king': 1}"
0,0,1,0,19,19,"{'10': 1, '3': 1, '6': 1}","{'9': 1, 'queen': 1}"
0,1,0,0,24,18,"{'7': 1, '3': 1, '5': 1, '9': 1}","{'8': 1, 'king': 1}"
1,0,0,0,20,17,"{'ace': 1, '9': 1}","{'queen': 1, '7': 1}"
1,0,0,0,21,20,"{'9': 1, '5': 1, '7': 1}","{'10': 1, 'king': 1}"
0,1,0,0,22,20,"{'5': 1, '9': 1, '8': 1}","{'10': 1, 'queen': 1}"
0,1,0,0,25,17,"{'8': 1, '5': 1, '3': 1, '9': 1}","{'7': 1, 'king': 1}"
0,1,0,0,25,16,"{'8': 1, '5': 1, '3': 1, '9': 1}","{'10': 1, '6': 1}"
0,1,0,0,19,20,"{'7': 1, '5': 1, '4': 1, '3': 1}","{'9': 1, '5': 1, '6': 1}"
0,1,0,0,25,20,"{'8': 1, '5': 1, '3': 1, '9': 1}","{'10': 1, 'queen': 1}"
1,0,0,0,20,18,"{'7': 1, '3': 1, '4': 1, '6': 1}","{'king': 1, '8': 1}"
0,0,1,0,20,20,"{'7': 1, '9': 1, '4': 1}","{'10': 1, 'queen': 1}"
1,0,0,0,20,17,"{'8': 1, '3': 1, '9': 1}","{'queen': 1, '7': 1}"
0,1,0,0,24,19,"{'8': 1, '7': 1, '9': 1}","{'queen': 1, '9': 1}"
0,1,0,0,19,21,"{'9': 1, '7': 1, '3': 1}","{'queen': 1, '6': 1, '5': 1}"
0,1,0,0,24,20,"{'7': 1, '5': 1, '4': 1, '8': 1}","{'10': 1, 'queen': 1}"
1,0,0,0,18,17,"{'8': 1, '10': 1}","{'king': 1, '7': 1}"
0,1,0,0,24,14,"{'7': 1, '4': 1, '5': 1, '8': 1}","{'9': 1, '5': 1}"
1,0,0,0,21,19,"{'5': 1, '9': 1, '7': 1}","{'10': 1, '6': 1, '3': 1}"
0,0,1,0,20,20,"{'7': 1, '5': 1, '8': 1}","{'10': 1, 'queen': 1}"
1,0,0,0,21,19,"{'3': 1, '6': 1, '5': 1, '7': 1}","{'9': 1, 'king': 1}"
0,1,0,0,26,19,"{'8': 1, '5': 1, '3': 1, '10': 1}","{'queen': 1, '9': 1}"
0,1,0,0,22,19,"{'7': 1, '3': 1, '4': 1, '8': 1}","{'9': 1, 'queen': 1}"
1,0,0,0,21,20,"{'10': 1, '5': 1, '6': 1}","{'9': 1, '7': 1, '4': 1}"
1,0,0,0,18,17,"{'8': 1, '10': 1}","{'king': 1, '7': 1}"
1,0,0,1,21,22,"{'6': 1, '8': 1, '7': 1}","{'7': 1, '5': 1, '10': 1}"
1,0,0,0,19,17,"{'9': 1, '10': 1}","{'king': 1, '7': 1}"
1,0,0,0,20,18,"{'9': 1, '4': 1, '7': 1}","{'10': 1, '5': 1, '3': 1}"
0,0,1,0,17,17,"{'8': 1, '5': 1, '4': 1}","{'7': 1, 'queen': 1}"
1,0,0,0,20,17,"{'8': 1, '5': 1, '3': 1, '4': 1}","{'7': 1, '10': 1}"
0,1,0,0,18,20,"{'8': 1, '3': 1, '7': 1}","{'10': 1, 'queen': 1}"
1,0,0,0,20,19,"{'9': 1, '4': 1, '7': 1}","{'10': 1, '6': 1, '3': 1}"
0,1,0,0,17,18,"{'10': 1, '7': 1}","{'king': 1, '5': 1, '3': 1}"
0,1,0,0,18,19,"{'8': 1, 'queen': 1}","{'9': 1, '7': 1, '3': 1}"
1,0,0,0,21,18,"{'6': 1, '8': 1, '7': 1}","{'king': 1, '5': 1, '3': 1}"
0,1,0,0,17,20,"{'8': 1, '5': 1, '4': 1}","{'10': 1, 'queen': 1}"
1,0,0,0,21,18,"{'5': 1, '9': 1, '7': 1}","{'8': 1, 'king': 1}"
0,1,0,0,23,18,"{'7': 1, '4': 1, '3': 1, '9': 1}","{'8': 1, 'queen': 1}"
