player_win,dealer_win,push,dealer_bust,player_hand_value,dealer_hand_value,player_hand,dealer_hand
1,0,0,0,21,18,"{'7': 1, '3': 1, '6': 1, '5': 1}","{'queen': 1, '8': 1}"
1,0,0,1,18,24,"{'7': 1, '3': 1, '8': 1}","{'9': 1, '5': 1, 'king': 1}"
0,1,0,0,24,14,"{'7': 1, '5': 1, '3': 1, '9': 1}","{'8': 1, '6': 1}"
1,0,0,0,21,18,"{'7': 1, '5': 1, '3': 1, '6': 1}","{'queen': 1, '8': 1}"
1,0,0,0,21,18,"{'7': 1, '3': 1, '5': 1, '6': 1}","{'8': 1, 'queen': 1}"
1,0,0,0,21,18,"{'7': 1, '5': 1, '3': 1, '6': 1}","{'king': 1, '8': 1}"
1,0,0,0,21,18,"{'7': 1, '3': 1, '5': 1, '6': 1}","{'king': 1, '8': 1}"
1,0,0,0,21,18,"{'7': 1, '5': 1, '3': 1, '6': 1}","{'queen': 1, '8': 1}"
1,0,0,0,21,18,"{'7': 1, '3': 1, '5': 1, '6': 1}","{'8': 1, 'king': 1}"
1,0,0,0,21,18,"{'7': 1, '5': 1, '3': 1, '6': 1}","{'8': 1, 'jack': 1}"
1,0,0,0,19,18,"{'7': 1, '9': 1, '3': 1}","{'king': 1, '8': 1}"
1,0,0,1,16,23,"{'7': 1, '9': 1}","{'5': 1, 'queen': 1, '8': 1}"
1,0,0,0,21,18,"{'7': 1, '5': 1, '3': 1, '6': 1}","{'queen': 1, '8': 1}"
1,0,0,0,21,18,"{'7': 1, '3': 1, '5': 1, '6': 1}","{'queen': 1, '8': 1}"
1,0,0,0,21,18,"{'7': 1, '3': 1, '5': 1, '6': 1}","{'queen': 1, '8': 1}"
1,0,0,0,21,18,"{'7': 1, '5': 1, '3': 1, '6': 1}","{'king': 1, '8': 1}"
1,0,0,0,21,18,"{'7': 1, '3': 1, '5': 1, '6': 1}","{'queen': 1, '8': 1}"
1,0,0,0,21,18,"{'7': 1, '5': 1, '3': 1, '6': 1}","{'8': 1, 'queen': 1}"
1,0,0,0,21,18,"{'7': 1, '3': 1, '5': 1, '6': 1}","{'queen': 1, '8': 1}"
0,1,0,0,20,21,"{'7': 1, '5': 1, '8': 1}","{'king': 1, '6': 1, '5': 1}"
1,0,0,0,21,17,"{'7': 1, '3': 1, '5': 1, '6': 1}","{'9': 1, '8': 1}"
0,1,0,0,18,21,"{'8': 1, '3': 1, '7': 1}","{'king': 1, '5': 1, '6': 1}"
1,0,0,0,21,18,"{'7': 1, '3': 1, '5': 1, '6': 1}","{'queen': 1, '8': 1}"
1,0,0,1,21,24,"{'7': 1, '5': 1, '9': 1}","{'8': 1, '6': 1, '10': 1}"
1,0,0,0,21,18,"{'7': 1, '3': 1, '5': 1, '6': 1}","{'queen': 1, '8': 1}"
1,0,0,0,21,18,"{'7': 1, '3': 1, '5': 1, '6': 1}","{'king': 1, '8': 1}"
0,1,0,0,22,11,"{'7': 1, '5': 1, '10': 1}","{'8': 1, '3': 1}"
1,0,0,0,21,18,"{'7': 1, '3': 1, '5': 1, '6': 1}","{'queen': 1, '8': 1}"
1,0,0,0,21,18,"{'7': 1, '5': 1, '3': 1, '6': 1}","{'queen': 1, '8': 1}"
1,0,0,0,21,18,"{'7': 1, '3': 1, '5': 1, '6': 1}","{'king': 1, '8': 1}"
1,0,0,0,21,18,"{'7': 1, '5': 1, '3': 1, '6': 1}","{'8': 1, 'jack': 1}"
1,0,0,0,21,18,"{'7': 1, '3': 1, '5': 1, '6': 1}","{'queen': 1, '8': 1}"
1,0,0,1,18,23,"{'7': 1, '3': 1, '8': 1}","{'5': 1, 'jack': 1, '8': 1}"
1,0,0,0,21,18,"{'7': 1, '5': 1, '3': 1, '6': 1}","{'queen': 1, '8': 1}"
1,0,0,0,21,18,"{'7': 1, '5': 1, '3': 1, '6': 1}","{'queen': 1, '8': 1}"
1,0,0,0,19,18,"{'7': 1, '3': 1, '9': 1}","{'queen': 1, '8': 1}"
1,0,0,0,21,18,"{'7': 1, '3': 1, '5': 1, '6': 1}","{'queen': 1, '8': 1}"
0,1,0,0,22,11,"{'7': 1, '5': 1, '10': 1}","{'8': 1, '3': 1}"
1,0,0,0,19,18,"{'7': 1, '3': 1, '5': 1, '4': 1}","{'8': 1, 'jack': 1}"
0,1,0,0,20,21,"{'7': 1, '5': 1, '8': 1}","{'king': 1, '3': 1, '8': 1}"
1,0,0,1,16,23,"{'7': 1, '9': 1}","{'5': 1, 'queen': 1, '8': 1}"
1,0,0,1,18,23,"{'7': 1, '3': 1, '8': 1}","{'queen': 1, '5': 1, '8': 1}"
1,0,0,0,21,18,"{'7': 1, '5': 1, '3': 1, '6': 1}","{'queen': 1, '8': 1}"
1,0,0,0,21,18,"{'7': 1, '5': 1, '3': 1, '6': 1}","{'8': 1, 'queen': 1}"
1,0,0,0,21,18,"{'7': 1, '5': 1, '3': 1, '6': 1}","{'10': 1, '8': 1}"
1,0,0,1,19,23,"{'7': 1, '3': 1, '9': 1}","{'8': 1, '5': 1, '10': 1}"
0,1,0,0,25,13,"{'7': 1, '3': 1, '6': 1, '9': 1}","{'8': 1, '5': 1}"
1,0,0,0,19,18,"{'7': 1, '5': 1, '3': 1, '4': 1}","{'queen': 1, '8': 1}"
1,0,0,0,21,18,"{'7': 1, '5': 1, '3': 1, '6': 1}","{'8': 1, 'queen': 1}"
1,0,0,0,21,18,"{'7': 1, '5': 1, '3': 1, '6': 1}","{'queen': 1, '8': 1}"
1,0,0,0,21,18,"{'7': 1, '5': 1, '3': 1, '6': 1}","{'8': 1, 'jack': 1}"
1,0,0,0,21,18,"{'7': 1, '5': 1, '3': 1, '6': 1}","{'queen': 1, '8': 1}"
0,1,0,0,20,21,"{'7': 1, '5': 1, '8': 1}","{'king': 1, '6': 1, '5': 1}"
1,0,0,0,21,18,"{'7': 1, '3': 1, '5': 1, '6': 1}","{'queen': 1, '8': 1}"
1,0,0,0,21,18,"{'7': 1, '5': 1, '3': 1, '6': 1}","{'jack': 1, '8': 1}"
1,0,0,1,20,22,"{'8': 1, '3': 1, '9': 1}","{'king': 1, '5': 1, '7': 1}"
0,1,0,0,22,17,"{'7': 1, '5': 1, '10': 1}","{'9': 1, '8': 1}"
1,0,0,0,21,18,"{'7': 1, '5': 1, '3': 1, '6': 1}","{'8': 1, 'jack': 1}"
0,0,1,0,18,18,"{'7': 1, '5': 1, '6': 1}","{'queen': 1, '8': 1}"
1,0,0,0,21,18,"{'7': 1, '3': 1, '5': 1, '6': 1}","{'queen': 1, '8': 1}"
1,0,0,0,21,18,"{'7': 1, '3': 1, '5': 1, '6': 1}","{'queen': 1, '8': 1}"
1,0,0,0,21,18,"{'7': 1, '3': 1, '5': 1, '6': 1}","{'queen': 1, '8': 1}"
1,0,0,0,21,18,"{'7': 1, '3': 1, '5': 1, '6': 1}","{'queen': 1, '8': 1}"
1,0,0,1,20,23,"{'7': 1, '3': 1, '6': 1, '4': 1}","{'8': 1, '5': 1, '10': 1}"
1,0,0,1,18,23,"{'7': 1, '3': 1, '8': 1}","{'queen': 1, '5': 1, '8': 1}"
1,0,0,0,21,18,"{'7': 1, '5': 1, '3': 1, '6': 1}","{'queen': 1, '8': 1}"
0,1,0,0,18,21,"{'7': 1, '3': 1, '8': 1}","{'king': 1, '5': 1, '6': 1}"
0,0,1,0,18,18,"{'7': 1, '5': 1, '6': 1}","{'king': 1, '8': 1}"
0,1,0,0,22,18,"{'7': 1, '5': 1, '4': 1, '6': 1}","{'queen': 1, '8': 1}"
0,0,1,0,18,18,"{'7': 1, '5': 1, '6': 1}","{'queen': 1, '8': 1}"
1,0,0,0,21,18,"{'7': 1, '5': 1, '3': 1, '6': 1}","{'8': 1, 'queen': 1}"
1,0,0,0,19,18,"{'7': 1, '3': 1, '9': 1}","{'king': 1, '8': 1}"
0,1,0,0,18,21,"{'7': 1, '3': 1, '8': 1}","{'king': 1, '5': 1, '6': 1}"
1,0,0,0,21,18,"{'7': 1, '5': 1, '3': 1, '6': 1}","{'queen': 1, '8': 1}"
0,1,0,0,18,21,"{'7': 1, '3': 1, '8': 1}","{'king': 1, '5': 1, '6': 1}"
1,0,0,0,21,18,"{'7': 1, '5': 1, '3': 1, '6': 1}","{'queen': 1, '8': 1}"
1,0,0,0,21,18,"{'7': 1, '5': 1, '3': 1, '6': 1}","{'king': 1, '8': 1}"
1,0,0,0,20,19,"{'7': 1, '5': 1, '8': 1}","{'9': 1, 'jack': 1}"
1,0,0,0,21,18,"{'7': 1, '5': 1, '3': 1, '6': 1}","{'queen': 1, '8': 1}"
1,0,0,0,21,18,"{'7': 1, '3': 1, '5': 1, '6': 1}","{'queen': 1, '8': 1}"
1,0,0,0,21,18,"{'7': 1, '3': 1, '6': 1, '5': 1}","{'queen': 1, '8': 1}"
1,0,0,0,21,18,"{'7': 1, '5': 1, '3': 1, '6': 1}","{'king': 1, '8': 1}"
0,1,0,0,22,18,"{'7': 1, '5': 1, '10': 1}","{'king': 1, '8': 1}"
0,1,0,0,18,21,"{'7': 1, '3': 1, '8': 1}","{'king': 1, '5': 1, '6': 1}"
0,1,0,0,17,21,"{'8': 1, '3': 1, '6': 1}","{'7': 1, '5': 1, '9': 1}"
1,0,0,0,21,18,"{'7': 1, '5': 1, '3': 1, '6': 1}","{'king': 1, '8': 1}"
1,0,0,0,19,18,"{'7': 1, '9': 1, '3': 1}","{'king': 1, '8': 1}"
1,0,0,0,21,18,"{'7': 1, '3': 1, '5': 1, '6': 1}","{'king': 1, '8': 1}"
1,0,0,1,18,23,"{'7': 1, '3': 1, '8': 1}","{'jack': 1, '5': 1, '8': 1}"
0,1,0,0,19,21,"{'7': 1, '9': 1, '3': 1}","{'king': 1, '6': 1, '5': 1}"
1,0,0,0,21,18,"{'7': 1, '3': 1, '5': 1, '6': 1}","{'king': 1, '8': 1}"
1,0,0,0,21,18,"{'7': 1, '5': 1, '3': 1, '6': 1}","{'queen': 1, '8': 1}"
1,0,0,0,21,18,"{'7': 1, '3': 1, '5': 1, '6': 1}","{'8': 1, 'queen': 1}"
0,1,0,0,18,21,"{'7': 1, '3': 1, '8': 1}","{'king': 1, '5': 1, '6': 1}"
1,0,0,1,16,23,"{'7': 1, '9': 1}","{'5': 1, 'king': 1, '8': 1}"
0,1,0,0,16,21,"{'7': 1, '9': 1}","{'5': 1, 'king': 1, '6': 1}"
1,0,0,0,21,18,"{'7': 1, '5': 1, '3': 1, '6': 1}","{'queen': 1, '8': 1}"
1,0,0,0,21,18,"{'7': 1, '5': 1, '3': 1, '6': 1}","{'king': 1, '8': 1}"
0,1,0,0,18,21,"{'7': 1, '5': 1, '6': 1}","{'8': 1, '3': 1, 'king': 1}"
1,0,0,0,21,18,"{'7': 1, '5': 1, '3': 1, '6': 1}","{'jack': 1, '8': 1}"
1,0,0,1,21,24,"{'7': 1, '5': 1, '9': 1}","{'8': 1, '6': 1, '10': 1}"
1,0,0,0,21,18,"{'7': 1, '5': 1, '3': 1, '6': 1}","{'queen': 1, '8': 1}"
1,0,0,0,21,18,"{'7': 1, '5': 1, '3': 1, '6': 1}","{'king': 1, '8': 1}"
1,0,0,0,21,18,"{'7': 1, '3': 1, '5': 1, '6': 1}","{'king': 1, '8': 1}"
1,0,0,0,21,18,"{'7': 1, '5': 1, '3': 1, '6': 1}","{'king': 1, '8': 1}"
0,1,0,0,22,18,"{'7': 1, '5': 1, '10': 1}","{'queen': 1, '8': 1}"
0,1,0,0,26,13,"{'7': 1, '3': 1, '6': 1, '10': 1}","{'8': 1, '5': 1}"
1,0,0,0,21,18,"{'7': 1, '3': 1, '6': 1, '5': 1}","{'king': 1, '8': 1}"
0,1,0,0,24,18,"{'7': 1, '3': 1, '5': 1, '9': 1}","{'king': 1, '8': 1}"
1,0,0,0,21,18,"{'7': 1, '3': 1, '5': 1, '6': 1}","{'queen': 1, '8': 1}"
1,0,0,0,21,18,"{'7': 1, '5': 1, '3': 1, '6': 1}","{'queen': 1, '8': 1}"
1,0,0,0,21,18,"{'7': 1, '5': 1, '3': 1, '6': 1}","{'king': 1, '8': 1}"
1,0,0,1,18,23,"{'7': 1, '3': 1, '8': 1}","{'king': 1, '5': 1, '8': 1}"
1,0,0,0,21,18,"{'7': 1, '3': 1, '6': 1, '5': 1}","{'king': 1, '8': 1}"
0,1,0,0,18,21,"{'7': 1, '3': 1, '8': 1}","{'king': 1, '5': 1, '6': 1}"
1,0,0,0,21,18,"{'7': 1, '5': 1, '3': 1, '6': 1}","{'8': 1, 'queen': 1}"
1,0,0,0,21,18,"{'7': 1, '5': 1, '3': 1, '6': 1}","{'queen': 1, '8': 1}"
1,0,0,0,21,18,"{'7': 1, '3': 1, '5': 1, '6': 1}","{'queen': 1, '8': 1}"
1,0,0,0,21,18,"{'7': 1, '3': 1, '6': 1, '5': 1}","{'king': 1, '8': 1}"
1,0,0,1,17,22,"{'7': 1, 'king': 1}","{'9': 1, '5': 1, '8': 1}"
1,0,0,0,21,18,"{'7': 1, '5': 1, '3': 1, '6': 1}","{'king': 1, '8': 1}"
1,0,0,0,21,18,"{'7': 1, '5': 1, '3': 1, '6': 1}","{'jack': 1, '8': 1}"
1,0,0,0,21,18,"{'7': 1, '9': 1, '5': 1}","{'king': 1, '8': 1}"
1,0,0,0,21,18,"{'7': 1, '3': 1, '5': 1, '6': 1}","{'queen': 1, '8': 1}"
0,1,0,0,24,18,"{'7': 1, '3': 1, '5': 1, '9': 1}","{'queen': 1, '8': 1}"
0,1,0,0,18,21,"{'7': 1, '3': 1, '8': 1}","{'king': 1, '5': 1, '6': 1}"
1,0,0,1,18,23,"{'7': 1, '3': 1, '8': 1}","{'king': 1, '5': 1, '8': 1}"
1,0,0,0,19,18,"{'7': 1, '3': 1, '9': 1}","{'queen': 1, '8': 1}"
1,0,0,0,21,18,"{'7': 1, '5': 1, '3': 1, '6': 1}","{'queen': 1, '8': 1}"
1,0,0,0,21,18,"{'7': 1, '3': 1, '5': 1, '6': 1}","{'jack': 1, '8': 1}"
1,0,0,0,21,18,"{'7': 1, '3': 1, '5': 1, '6': 1}","{'queen': 1, '8': 1}"
1,0,0,1,20,23,"{'7': 1, '3': 1, '6': 1, '4': 1}","{'8': 1, '5': 1, '10': 1}"
0,1,0,0,18,21,"{'7': 1, '3': 1, '8': 1}","{'king': 1, '5': 1, '6': 1}"
0,1,0,0,25,18,"{'7': 1, '5': 1, '3': 1, 'jack': 1}","{'8': 1, 'king': 1}"
1,0,0,0,21,18,"{'7': 1, '3': 1, '5': 1, '6': 1}","{'king': 1, '8': 1}"
1,0,0,0,21,18,"{'7': 1, '5': 1, '3': 1, '6': 1}","{'queen': 1, '8': 1}"
1,0,0,0,21,18,"{'7': 1, '5': 1, '3': 1, '6': 1}","{'queen': 1, '8': 1}"
1,0,0,0,21,18,"{'7': 1, '5': 1, '3': 1, '6': 1}","{'8': 1, '10': 1}"
1,0,0,0,21,18,"{'7': 1, '3': 1, '5': 1, '6': 1}","{'queen': 1, '8': 1}"
0,1,0,0,25,13,"{'7': 1, '3': 1, '6': 1, '9': 1}","{'8': 1, '5': 1}"
1,0,0,1,18,23,"{'7': 1, '3': 1, '8': 1}","{'queen': 1, '5': 1, '8': 1}"
1,0,0,1,18,22,"{'7': 1, '3': 1, '8': 1}","{'9': 1, '5': 1, '8': 1}"
1,0,0,0,21,18,"{'7': 1, '5': 1, '3': 1, '6': 1}","{'queen': 1, '8': 1}"
1,0,0,1,16,23,"{'7': 1, '9': 1}","{'5': 1, '8': 1, 'king': 1}"
1,0,0,1,17,23,"{'7': 1, '10': 1}","{'8': 1, '5': 1, '10': 1}"
1,0,0,0,21,18,"{'7': 1, '3': 1, '5': 1, '6': 1}","{'queen': 1, '8': 1}"
0,1,0,0,22,18,"{'7': 1, '4': 1, '5': 1, '6': 1}","{'8': 1, 'king': 1}"
1,0,0,0,21,18,"{'7': 1, '5': 1, '3': 1, '6': 1}","{'queen': 1, '8': 1}"
1,0,0,0,21,18,"{'7': 1, '5': 1, '3': 1, '6': 1}","{'8': 1, '10': 1}"
1,0,0,0,21,18,"{'7': 1, '3': 1, '5': 1, '6': 1}","{'king': 1, '8': 1}"
0,1,0,0,18,21,"{'8': 1, '3': 1, '7': 1}","{'king': 1, '5': 1, '6': 1}"
0,1,0,0,18,21,"{'7': 1, '3': 1, '8': 1}","{'5': 1, 'king': 1, '6': 1}"
0,1,0,0,18,21,"{'7': 1, '5': 1, '6': 1}","{'8': 1, '3': 1, '10': 1}"
1,0,0,0,21,18,"{'7': 1, '9': 1, '5': 1}","{'queen': 1, '8': 1}"
0,1,0,0,22,17,"{'8': 1, '3': 1, '5': 1, '6': 1}","{'queen': 1, '7': 1}"
1,0,0,0,21,18,"{'7': 1, '5': 1, '3': 1, '6': 1}","{'queen': 1, '8': 1}"
0,1,0,0,26,13,"{'7': 1, '3': 1, '6': 1, '10': 1}","{'8': 1, '5': 1}"
1,0,0,0,21,18,"{'7': 1, '5': 1, '3': 1, '6': 1}","{'king': 1, '8': 1}"
1,0,0,0,21,18,"{'7': 1, '3': 1, '5': 1, '6': 1}","{'queen': 1, '8': 1}"
1,0,0,0,21,18,"{'7': 1, '5': 1, '3': 1, '6': 1}","{'8': 1, 'king': 1}"
0,1,0,0,20,21,"{'7': 1, '5': 1, '8': 1}","{'king': 1, '6': 1, '5': 1}"
1,0,0,0,19,18,"{'7': 1, '3': 1, '9': 1}","{'queen': 1, '8': 1}"
1,0,0,0,20,18,"{'7': 1, '3': 1, 'jack': 1}","{'king': 1, '8': 1}"
1,0,0,0,21,18,"{'7': 1, '5': 1, '3': 1, '6': 1}","{'king': 1, '8': 1}"
0,1,0,0,24,15,"{'7': 1, '9': 1, '8': 1}","{'king': 1, '5': 1}"
0,1,0,0,20,21,"{'7': 1, '5': 1, '8': 1}","{'9': 1, '4': 1, '8': 1}"
1,0,0,1,20,22,"{'7': 1, '3': 1, '6': 1, '4': 1}","{'8': 1, '5': 1, '9': 1}"
1,0,0,0,21,18,"{'7': 1, '5': 1, '3': 1, '6': 1}","{'queen': 1, '8': 1}"
1,0,0,0,21,18,"{'7': 1, '3': 1, '5': 1, '6': 1}","{'queen': 1, '8': 1}"
0,0,1,0,21,21,"{'7': 1, '9': 1, '5': 1}","{'king': 1, '6': 1, '5': 1}"
0,1,0,0,20,21,"{'7': 1, '5': 1, '8': 1}","{'king': 1, '6': 1, '5': 1}"
1,0,0,0,21,18,"{'7': 1, '3': 1, '5': 1, '6': 1}","{'queen': 1, '8': 1}"
1,0,0,0,21,18,"{'7': 1, '5': 1, '9': 1}","{'queen': 1, '8': 1}"
1,0,0,1,16,23,"{'7': 1, '9': 1}","{'5': 1, '8': 1, 'king': 1}"
1,0,0,0,21,18,"{'7': 1, '3': 1, '5': 1, '6': 1}","{'jack': 1, '8': 1}"
1,0,0,0,21,18,"{'7': 1, '3': 1, '5': 1, '6': 1}","{'king': 1, '8': 1}"
1,0,0,1,18,23,"{'7': 1, '3': 1, '8': 1}","{'queen': 1, '5': 1, '8': 1}"
1,0,0,0,19,18,"{'7': 1, '3': 1, '5': 1, '4': 1}","{'king': 1, '8': 1}"
0,1,0,0,22,18,"{'7': 1, '5': 1, '10': 1}","{'8': 1, 'queen': 1}"
1,0,0,0,21,18,"{'7': 1, '5': 1, '3': 1, '6': 1}","{'queen': 1, '8': 1}"
1,0,0,0,21,18,"{'7': 1, '3': 1, '5': 1, '6': 1}","{'king': 1, '8': 1}"
1,0,0,0,21,18,"{'7': 1, '5': 1, '3': 1, '6': 1}","{'king': 1, '8': 1}"
1,0,0,0,21,18,"{'7': 1, '5': 1, '3': 1, '6': 1}","{'king': 1, '8': 1}"
1,0,0,0,21,18,"{'7': 1, '5': 1, '3': 1, '6': 1}","{'queen': 1, '8': 1}"
0,1,0,0,20,21,"{'7': 1, '5': 1, '8': 1}","{'king': 1, '6': 1, '5': 1}"
1,0,0,0,21,18,"{'7': 1, '3': 1, '5': 1, '6': 1}","{'king': 1, '8': 1}"
1,0,0,1,18,23,"{'7': 1, '3': 1, '8': 1}","{'queen': 1, '5': 1, '8': 1}"
1,0,0,0,21,18,"{'7': 1, '5': 1, '3': 1, '6': 1}","{'queen': 1, '8': 1}"
0,1,0,0,20,21,"{'7': 1, '5': 1, '8': 1}","{'queen': 1, '6': 1, '5': 1}"
1,0,0,0,21,19,"{'7': 1, '5': 1, '3': 1, '6': 1}","{'9': 1, 'king': 1}"
1,0,0,0,21,18,"{'7': 1, '5': 1, '3': 1, '6': 1}","{'queen': 1, '8': 1}"
1,0,0,1,16,23,"{'7': 1, '9': 1}","{'5': 1, 'queen': 1, '8': 1}"
0,1,0,0,25,18,"{'7': 1, '3': 1, '5': 1, 'jack': 1}","{'queen': 1, '8': 1}"
1,0,0,0,21,18,"{'7': 1, '5': 1, '3': 1, '6': 1}","{'8': 1, 'jack': 1}"
1,0,0,0,21,18,"{'7': 1, '5': 1, '3': 1, '6': 1}","{'queen': 1, '8': 1}"
1,0,0,0,21,18,"{'7': 1, '5': 1, '3': 1, '6': 1}","{'jack': 1, '8': 1}"
1,0,0,0,21,18,"{'7': 1, '3': 1, '5': 1, '6': 1}","{'queen': 1, '8': 1}"
1,0,0,0,21,18,"{'7': 1, '5': 1, '3': 1, '6': 1}","{'king': 1, '8': 1}"
1,0,0,0,19,18,"{'7': 1, '3': 1, '9': 1}","{'king': 1, '8': 1}"
1,0,0,1,20,22,"{'7': 1, '3': 1, 'king': 1}","{'9': 1, '5': 1, '8': 1}"
1,0,0,0,21,18,"{'7': 1, '5': 1, '3': 1, '6': 1}","{'queen': 1, '8': 1}"
0,0,1,0,18,18,"{'7': 1, '5': 1, '6': 1}","{'queen': 1, '8': 1}"
1,0,0,0,21,18,"{'7': 1, '5': 1, '3': 1, '6': 1}","{'queen': 1, '8': 1}"
1,0,0,0,21,18,"{'7': 1, '3': 1, '5': 1, '6': 1}","{'king': 1, '8': 1}"
1,0,0,0,21,18,"{'7': 1, '3': 1, '5': 1, '6': 1}","{'queen': 1, '8': 1}"
1,0,0,0,21,18,"{'7': 1, '5': 1, '3': 1, '6': 1}","{'queen': 1, '8': 1}"
1,0,0,1,19,23,"{'7': 1, '3': 1, '9': 1}","{'8': 1, '5': 1, 'king': 1}"
1,0,0,0,21,17,"{'7': 1, '5': 1, '3': 1, '6': 1}","{'9': 1, '8': 1}"
